,contact_rate_host_host,mutant_frac,infected_hosts,Alive
353,0.005285714285714286,0.1111111111111111,0.054,True
354,0.005714285714285714,0.0,0.043,True
355,0.006142857142857143,0.029069767441860465,0.172,True
356,0.006571428571428572,0.18396226415094338,0.212,True
357,0.007,0.08561643835616438,0.292,True
358,0.0074285714285714285,0.018575851393188854,0.323,True
359,0.007857142857142858,0.027932960893854747,0.358,True
360,0.008285714285714285,0.0634441087613293,0.331,True
361,0.008714285714285714,0.044226044226044224,0.407,True
362,0.009142857142857144,0.022321428571428572,0.448,True
363,0.009571428571428571,0.023715415019762844,0.506,True
364,0.01,0.03958333333333333,0.48,True
365,0.01,0.028037383177570093,0.535,True
366,0.011111111111111112,0.016363636363636365,0.55,True
367,0.012222222222222223,0.020477815699658702,0.586,True
368,0.013333333333333332,0.03894080996884735,0.642,True
369,0.014444444444444444,0.012364760432766615,0.647,True
370,0.015555555555555555,0.0206794682422452,0.677,True
371,0.016666666666666666,0.016034985422740525,0.686,True
372,0.017777777777777778,0.01293103448275862,0.696,True
373,0.01888888888888889,0.018156424581005588,0.716,True
374,0.02,0.011920529801324504,0.755,True
375,0.004,0.0,0.0,False
376,0.004428571428571428,0.0,0.0,False
377,0.004857142857142858,0.0,0.005,True
378,0.005285714285714286,0.0,0.013,True
379,0.005714285714285714,0.1005586592178771,0.179,True
380,0.006142857142857143,0.0514018691588785,0.214,True
381,0.006571428571428572,0.0851063829787234,0.235,True
382,0.007,0.08536585365853659,0.246,True
383,0.0074285714285714285,0.024242424242424242,0.33,True
384,0.007857142857142858,0.038929440389294405,0.411,True
385,0.008285714285714285,0.034759358288770054,0.374,True
386,0.008714285714285714,0.027210884353741496,0.441,True
387,0.009142857142857144,0.013513513513513514,0.37,True
388,0.009571428571428571,0.017057569296375266,0.469,True
389,0.01,0.010683760683760684,0.468,True
390,0.01,0.02385685884691849,0.503,True
391,0.011111111111111112,0.029143897996357013,0.549,True
392,0.012222222222222223,0.03565640194489465,0.617,True
393,0.013333333333333332,0.0125,0.64,True
394,0.014444444444444444,0.0144,0.625,True
395,0.015555555555555555,0.00881057268722467,0.681,True
396,0.016666666666666666,0.008982035928143712,0.668,True
397,0.017777777777777778,0.018544935805991442,0.701,True
398,0.01888888888888889,0.011673151750972763,0.771,True
399,0.02,0.016150740242261104,0.743,True
400,0.004,0.0,0.0,False
401,0.004428571428571428,0.0,0.0,False
402,0.004857142857142858,0.0,0.0,False
403,0.005285714285714286,0.125,0.024,True
404,0.005714285714285714,0.04878048780487805,0.123,True
405,0.006142857142857143,0.12195121951219512,0.246,True
406,0.006571428571428572,0.13679245283018868,0.212,True
407,0.007,0.012396694214876033,0.242,True
408,0.0074285714285714285,0.03867403314917127,0.362,True
409,0.007857142857142858,0.05630026809651475,0.373,True
410,0.008285714285714285,0.02564102564102564,0.429,True
411,0.008714285714285714,0.029748283752860413,0.437,True
412,0.009142857142857144,0.02968036529680365,0.438,True
413,0.009571428571428571,0.015317286652078774,0.457,True
414,0.01,0.02178217821782178,0.505,True
415,0.01,0.03683241252302026,0.543,True
416,0.011111111111111112,0.025728987993138937,0.583,True
417,0.012222222222222223,0.021352313167259787,0.562,True
418,0.013333333333333332,0.014354066985645933,0.627,True
419,0.014444444444444444,0.01228878648233487,0.651,True
420,0.015555555555555555,0.015988372093023256,0.688,True
421,0.016666666666666666,0.011477761836441894,0.697,True
422,0.017777777777777778,0.01813110181311018,0.717,True
423,0.01888888888888889,0.015427769985974754,0.713,True
424,0.02,0.0106951871657754,0.748,True
425,0.004,0.0,0.0,False
426,0.004428571428571428,0.0,0.0,False
427,0.004857142857142858,0.0,0.0,False
428,0.005285714285714286,0.0,0.012,True
429,0.005714285714285714,0.08333333333333333,0.156,True
430,0.006142857142857143,0.065,0.2,True
431,0.006571428571428572,0.06808510638297872,0.235,True
432,0.007,0.02909090909090909,0.275,True
433,0.0074285714285714285,0.0576271186440678,0.295,True
434,0.007857142857142858,0.046242774566473986,0.346,True
435,0.008285714285714285,0.062146892655367235,0.354,True
436,0.008714285714285714,0.04645476772616137,0.409,True
437,0.009142857142857144,0.02197802197802198,0.455,True
438,0.009571428571428571,0.03490759753593429,0.487,True
439,0.01,0.05357142857142857,0.504,True
440,0.01,0.016260162601626018,0.492,True
441,0.011111111111111112,0.03244274809160305,0.524,True
442,0.012222222222222223,0.031141868512110725,0.578,True
443,0.013333333333333332,0.019261637239165328,0.623,True
444,0.014444444444444444,0.01225114854517611,0.653,True
445,0.015555555555555555,0.013333333333333334,0.675,True
446,0.016666666666666666,0.015558698727015558,0.707,True
447,0.017777777777777778,0.01476510067114094,0.745,True
448,0.01888888888888889,0.010430247718383311,0.767,True
449,0.02,0.014175257731958763,0.776,True
450,0.004,0.0,0.0,False
451,0.004428571428571428,0.0,0.0,False
452,0.004857142857142858,0.0,0.0,False
453,0.005285714285714286,0.0,0.01,True
454,0.005714285714285714,0.2357142857142857,0.14,True
455,0.006142857142857143,0.14074074074074075,0.135,True
456,0.006571428571428572,0.078125,0.256,True
457,0.007,0.11278195488721804,0.266,True
458,0.0074285714285714285,0.04113924050632911,0.316,True
459,0.007857142857142858,0.022613065326633167,0.398,True
460,0.008285714285714285,0.03081232492997199,0.357,True
461,0.008714285714285714,0.04861111111111111,0.432,True
462,0.009142857142857144,0.02850877192982456,0.456,True
463,0.009571428571428571,0.04081632653061224,0.441,True
464,0.01,0.022222222222222223,0.45,True
465,0.01,0.036637931034482756,0.464,True
466,0.011111111111111112,0.026565464895635674,0.527,True
467,0.012222222222222223,0.020202020202020204,0.594,True
468,0.013333333333333332,0.02090032154340836,0.622,True
469,0.014444444444444444,0.01914580265095729,0.679,True
470,0.015555555555555555,0.01732283464566929,0.635,True
471,0.016666666666666666,0.011747430249632892,0.681,True
472,0.017777777777777778,0.015089163237311385,0.729,True
473,0.01888888888888889,0.006858710562414266,0.729,True
474,0.02,0.01098901098901099,0.728,True
475,0.004,0.0,0.0,False
476,0.004428571428571428,0.0,0.0,False
477,0.004857142857142858,0.4782608695652174,0.023,True
478,0.005285714285714286,0.0,0.0,False
479,0.005714285714285714,0.06470588235294118,0.17,True
480,0.006142857142857143,0.044585987261146494,0.157,True
481,0.006571428571428572,0.13690476190476192,0.168,True
482,0.007,0.06896551724137931,0.319,True
483,0.0074285714285714285,0.05329153605015674,0.319,True
484,0.007857142857142858,0.02610966057441253,0.383,True
485,0.008285714285714285,0.030612244897959183,0.392,True
486,0.008714285714285714,0.033816425120772944,0.414,True
487,0.009142857142857144,0.029082774049217,0.447,True
488,0.009571428571428571,0.03368421052631579,0.475,True
489,0.01,0.03441295546558704,0.494,True
490,0.01,0.033797216699801194,0.503,True
491,0.011111111111111112,0.02033271719038817,0.541,True
492,0.012222222222222223,0.023769100169779286,0.589,True
493,0.013333333333333332,0.021241830065359478,0.612,True
494,0.014444444444444444,0.016058394160583942,0.685,True
495,0.015555555555555555,0.01282051282051282,0.702,True
496,0.016666666666666666,0.01870503597122302,0.695,True
497,0.017777777777777778,0.010884353741496598,0.735,True
498,0.01888888888888889,0.020463847203274217,0.733,True
499,0.02,0.010582010582010581,0.756,True
500,0.004,0.0,0.0,False
501,0.004428571428571428,0.0,0.0,False
502,0.004857142857142858,0.0,0.0,False
503,0.005285714285714286,0.08888888888888889,0.045,True
504,0.005714285714285714,0.04201680672268908,0.119,True
505,0.006142857142857143,0.039735099337748346,0.151,True
506,0.006571428571428572,0.06390977443609022,0.266,True
507,0.007,0.030100334448160536,0.299,True
508,0.0074285714285714285,0.04281345565749235,0.327,True
509,0.007857142857142858,0.03305785123966942,0.363,True
510,0.008285714285714285,0.03367875647668394,0.386,True
511,0.008714285714285714,0.03132530120481928,0.415,True
512,0.009142857142857144,0.03260869565217391,0.46,True
513,0.009571428571428571,0.023094688221709007,0.433,True
514,0.01,0.025440313111545987,0.511,True
515,0.01,0.018218623481781375,0.494,True
516,0.011111111111111112,0.03314917127071823,0.543,True
517,0.012222222222222223,0.006791171477079796,0.589,True
518,0.013333333333333332,0.011589403973509934,0.604,True
519,0.014444444444444444,0.012718600953895072,0.629,True
520,0.015555555555555555,0.020618556701030927,0.679,True
521,0.016666666666666666,0.013254786450662739,0.679,True
522,0.017777777777777778,0.009749303621169917,0.718,True
523,0.01888888888888889,0.012244897959183673,0.735,True
524,0.02,0.011734028683181226,0.767,True
525,0.004,0.0,0.0,False
526,0.004428571428571428,0.0,0.0,False
527,0.004857142857142858,0.0,0.02,True
528,0.005285714285714286,0.14634146341463414,0.041,True
529,0.005714285714285714,0.047619047619047616,0.084,True
530,0.006142857142857143,0.06395348837209303,0.172,True
531,0.006571428571428572,0.1013215859030837,0.227,True
532,0.007,0.0462046204620462,0.303,True
533,0.0074285714285714285,0.03594771241830065,0.306,True
534,0.007857142857142858,0.03591160220994475,0.362,True
535,0.008285714285714285,0.045454545454545456,0.396,True
536,0.008714285714285714,0.03341288782816229,0.419,True
537,0.009142857142857144,0.021176470588235293,0.425,True
538,0.009571428571428571,0.02959830866807611,0.473,True
539,0.01,0.03745318352059925,0.534,True
540,0.01,0.01735357917570499,0.461,True
541,0.011111111111111112,0.03052064631956912,0.557,True
542,0.012222222222222223,0.04,0.575,True
543,0.013333333333333332,0.015527950310559006,0.644,True
544,0.014444444444444444,0.015313935681470138,0.653,True
545,0.015555555555555555,0.005689900426742532,0.703,True
546,0.016666666666666666,0.017118402282453638,0.701,True
547,0.017777777777777778,0.013888888888888888,0.72,True
548,0.01888888888888889,0.017615176151761516,0.738,True
549,0.02,0.016150740242261104,0.743,True
550,0.004,0.0,0.0,False
551,0.004428571428571428,0.0,0.0,False
552,0.004857142857142858,1.0,0.011,True
553,0.005285714285714286,0.15942028985507245,0.069,True
554,0.005714285714285714,0.04477611940298507,0.134,True
555,0.006142857142857143,0.06666666666666667,0.18,True
556,0.006571428571428572,0.06374501992031872,0.251,True
557,0.007,0.09225092250922509,0.271,True
558,0.0074285714285714285,0.055401662049861494,0.361,True
559,0.007857142857142858,0.03978779840848806,0.377,True
560,0.008285714285714285,0.0399002493765586,0.401,True
