,recombine_in_host,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
140,1.0,0.9349593495934959,21286,4,0.26010151107873475,91085,0.526,0.11787072243346007,0.062
141,0.8888888888888888,0.9204419889502763,20347,5,0.2783558747643653,87918,0.49,0.11836734693877551,0.058
142,0.7777777777777778,0.9211298606016141,18376,4,0.25699559747822737,75795,0.488,0.11885245901639344,0.057999999999999996
143,0.6666666666666667,0.9214208826695371,16734,4,0.23592769828037433,67652,0.5,0.124,0.062
144,0.5555555555555556,0.922915940006976,17204,5,0.25076016221442904,69979,0.5,0.116,0.058
145,0.4444444444444444,0.9312478514953593,16638,5,0.2335006221519622,66983,0.484,0.17355371900826447,0.084
146,0.33333333333333337,0.9290299572039943,15046,4,0.22866991843118914,59074,0.486,0.18106995884773663,0.08800000000000001
147,0.22222222222222232,0.9252405625462621,14006,5,0.22600192112847578,54519,0.468,0.13675213675213677,0.06400000000000002
148,0.11111111111111116,0.9170731707317074,12885,4,0.22116926110789625,49135,0.53,0.1660377358490566,0.088
149,0.0,0.9296042617960426,11353,4,0.20943710491739548,42765,0.456,0.18859649122807018,0.08600000000000001
150,1.0,0.919761273209549,21525,5,0.28650153766047365,93717,0.528,0.08333333333333333,0.044
151,0.8888888888888888,0.9260969976905312,20596,6,0.27032790487670183,88280,0.51,0.12156862745098039,0.062
152,0.7777777777777778,0.9274350019402406,19798,4,0.2648372667385385,83948,0.442,0.15384615384615385,0.068
153,0.6666666666666667,0.9202068710749908,17468,5,0.261691157959736,72359,0.508,0.14960629921259844,0.07600000000000001
154,0.5555555555555556,0.9254638515674984,16781,5,0.2340197481792395,67476,0.528,0.11742424242424243,0.062000000000000006
155,0.4444444444444444,0.9229463679565513,16337,4,0.2493073063546712,66147,0.506,0.10276679841897234,0.052000000000000005
156,0.33333333333333337,0.9271339347675226,15305,4,0.2325143982408868,60933,0.506,0.16996047430830039,0.086
157,0.22222222222222232,0.9176621160409556,13678,4,0.23287848279740314,53394,0.492,0.21544715447154472,0.106
158,0.11111111111111116,0.9352014010507881,12610,4,0.2232410300851319,47905,0.46,0.1956521739130435,0.09000000000000001
159,0.0,0.9326460481099657,11221,4,0.21537411540281906,42372,0.514,0.23735408560311283,0.122
160,1.0,0.9360660752523707,20289,5,0.27196614616460835,86834,0.494,0.15384615384615385,0.076
161,0.8888888888888888,0.9214677640603567,19045,5,0.2645340639037264,79995,0.502,0.08764940239043825,0.044000000000000004
162,0.7777777777777778,0.92462482946794,18290,4,0.2607974014428258,76228,0.5,0.116,0.058
163,0.6666666666666667,0.9224106820642367,17433,5,0.24975285980622994,71416,0.498,0.13654618473895583,0.068
164,0.5555555555555556,0.9149338374291115,16920,5,0.24847508997982445,68523,0.492,0.08536585365853659,0.042
165,0.4444444444444444,0.9169472502805837,16709,4,0.23708370839211498,66834,0.498,0.10843373493975904,0.054
166,0.33333333333333337,0.9254270696452037,15283,5,0.23123382891719496,60457,0.53,0.14339622641509434,0.076
167,0.22222222222222232,0.9133640552995391,13567,4,0.22269787573134614,52252,0.466,0.19313304721030042,0.09
168,0.11111111111111116,0.9202817945865777,12732,4,0.21758566287739148,48396,0.54,0.2037037037037037,0.11
169,0.0,0.928513731825525,11080,4,0.2056055728603266,41280,0.484,0.26859504132231404,0.13
170,1.0,0.9330965068087625,22377,5,0.28380203980096436,98441,0.526,0.14068441064638784,0.07400000000000001
171,0.8888888888888888,0.9298121233605104,20329,5,0.2611009540411308,86464,0.466,0.15021459227467812,0.07
172,0.7777777777777778,0.9267734553775744,19455,5,0.26482991246760795,81642,0.422,0.09004739336492891,0.038
173,0.6666666666666667,0.928849902534113,17849,5,0.26199548674962214,73665,0.502,0.12749003984063745,0.064
174,0.5555555555555556,0.9206066012488849,16424,4,0.23922833380468725,65915,0.426,0.1643192488262911,0.07
175,0.4444444444444444,0.9218154080854309,16001,4,0.2371114695150939,63520,0.48,0.14583333333333334,0.07
176,0.33333333333333337,0.9211016002977298,14793,4,0.2310749790585599,58172,0.48,0.11666666666666667,0.056
177,0.22222222222222232,0.9311643835616439,14080,4,0.2250503615702479,54424,0.502,0.199203187250996,0.09999999999999999
178,0.11111111111111116,0.9345175896900035,12757,4,0.21477660501008566,48178,0.49,0.23265306122448978,0.11399999999999999
179,0.0,0.9289340101522843,11159,4,0.2101957143259018,41651,0.47,0.225531914893617,0.106
180,1.0,0.9218972895863052,20942,5,0.26495103497942907,89681,0.482,0.0912863070539419,0.044
181,0.8888888888888888,0.9300884955752212,20685,4,0.2573672925413132,87720,0.526,0.09885931558935361,0.052000000000000005
182,0.7777777777777778,0.9229571984435798,19963,4,0.252962691192602,83909,0.458,0.13537117903930132,0.062000000000000006
183,0.6666666666666667,0.9270580062521709,17846,5,0.24759125632980658,72979,0.484,0.1322314049586777,0.064
184,0.5555555555555556,0.9257585539057457,16866,5,0.24059747729499545,67523,0.532,0.13533834586466165,0.072
185,0.4444444444444444,0.926799758015729,15797,4,0.2398888531656803,62770,0.544,0.11029411764705882,0.060000000000000005
186,0.33333333333333337,0.923568915893828,14802,5,0.22460904969787113,58384,0.548,0.12773722627737227,0.07
187,0.22222222222222232,0.918958562522919,14123,5,0.2284253331919443,54909,0.52,0.15,0.078
188,0.11111111111111116,0.9379573655742921,12586,4,0.20745047156762808,47749,0.52,0.25,0.13
189,0.0,0.9220563847429519,11370,4,0.21467368880287196,42715,0.492,0.23577235772357724,0.116
190,1.0,0.9220231822971549,21477,4,0.28313716143450585,94037,0.48,0.075,0.036
191,0.8888888888888888,0.9268468468468468,20679,5,0.26833275961273384,88882,0.494,0.17813765182186234,0.088
192,0.7777777777777778,0.9219664455715958,18225,4,0.25243127572016466,75463,0.474,0.15611814345991562,0.074
193,0.6666666666666667,0.920908708456037,17918,4,0.24476444084342464,73442,0.434,0.1336405529953917,0.058
194,0.5555555555555556,0.9245705750560119,16647,6,0.24729581699340888,67633,0.488,0.1721311475409836,0.08399999999999999
195,0.4444444444444444,0.9307507713404183,16429,4,0.23868181560673687,65768,0.496,0.18548387096774194,0.092
196,0.33333333333333337,0.9302689180737961,15138,4,0.22772406486387678,59091,0.528,0.1553030303030303,0.082
197,0.22222222222222232,0.9249485949280329,14005,4,0.22317905792048306,54326,0.5,0.124,0.062
198,0.11111111111111116,0.9215607401448109,12730,4,0.21470164372251282,48192,0.472,0.17372881355932204,0.082
199,0.0,0.9200940070505288,11432,4,0.20879392235513392,42912,0.512,0.203125,0.10400000000000001
200,1.0,0.9322033898305084,19502,5,0.25354750369630946,81670,0.474,0.10548523206751055,0.049999999999999996
201,0.8888888888888888,0.9244026635330983,19603,5,0.25912516802403646,82467,0.454,0.14977973568281938,0.068
202,0.7777777777777778,0.9204265791632485,18656,4,0.2675396157596671,78099,0.44,0.11818181818181818,0.052
203,0.6666666666666667,0.9282142857142858,17556,5,0.25225124733165166,72108,0.46,0.12608695652173912,0.058
204,0.5555555555555556,0.9251920744035584,16210,4,0.23669102438270676,64568,0.456,0.18859649122807018,0.08600000000000001
205,0.4444444444444444,0.9236990154711674,16052,5,0.23689351418877932,64395,0.5,0.132,0.066
206,0.33333333333333337,0.9210134128166915,15022,4,0.23566425125632537,59197,0.484,0.12396694214876033,0.06
207,0.22222222222222232,0.9327168367346939,13589,5,0.21882965697977863,52235,0.508,0.16929133858267717,0.08600000000000001
208,0.11111111111111116,0.9265536723163842,12875,4,0.22115293203883496,49522,0.5,0.22,0.11
209,0.0,0.9375192366882118,11185,4,0.21357780682466962,42031,0.522,0.2222222222222222,0.11599999999999999
210,1.0,0.9325842696629213,21095,5,0.26923455843526845,91296,0.53,0.16226415094339622,0.086
211,0.8888888888888888,0.9278083522175461,19868,5,0.2581329304109762,83294,0.532,0.16165413533834586,0.086
212,0.7777777777777778,0.9209656084656085,19162,5,0.26746537340732635,81270,0.534,0.10486891385767791,0.05600000000000001
213,0.6666666666666667,0.9215755855216465,17884,4,0.23603575373611033,72425,0.508,0.12992125984251968,0.066
214,0.5555555555555556,0.919774011299435,17391,5,0.24312035143784472,70711,0.508,0.16141732283464566,0.08199999999999999
215,0.4444444444444444,0.9098484848484848,16294,4,0.24384318547451592,66047,0.526,0.09505703422053231,0.049999999999999996
216,0.33333333333333337,0.9150449101796407,14866,5,0.23200940826801128,57999,0.518,0.12355212355212356,0.064
217,0.22222222222222232,0.9199663016006739,13847,4,0.2222963042511516,53621,0.474,0.19831223628691982,0.09399999999999999
218,0.11111111111111116,0.9231105286151158,12691,4,0.21921528214433839,48502,0.482,0.2697095435684647,0.12999999999999998
219,0.0,0.9347900307272107,11601,4,0.2169167457980138,43719,0.504,0.24206349206349206,0.122
220,1.0,0.9224459358687547,20975,5,0.288857641695588,91627,0.474,0.12236286919831224,0.057999999999999996
221,0.8888888888888888,0.9334621755935947,20367,4,0.26098233951401845,86352,0.54,0.10740740740740741,0.058
222,0.7777777777777778,0.9193412162162162,18957,4,0.25886072518412745,78938,0.434,0.11981566820276497,0.052
223,0.6666666666666667,0.9038950042337003,18287,4,0.2602766509712985,76099,0.494,0.08097165991902834,0.04
224,0.5555555555555556,0.9124143183549124,16966,4,0.24843484946468924,68862,0.514,0.10505836575875487,0.054
225,0.4444444444444444,0.9141373801916933,15499,4,0.24942205966463077,62058,0.472,0.08898305084745763,0.041999999999999996
226,0.33333333333333337,0.9250606796116505,14866,4,0.23319106625583455,58239,0.534,0.0749063670411985,0.04
227,0.22222222222222232,0.9257314328582146,14126,4,0.22181710051577833,54748,0.466,0.15021459227467812,0.07
228,0.11111111111111116,0.9282592862345229,12843,4,0.21355176610507814,48921,0.48,0.17916666666666667,0.086
229,0.0,0.930718954248366,11409,4,0.21571901342878066,42714,0.528,0.19696969696969696,0.104
230,1.0,0.9234559789750328,21528,5,0.2788497248525543,93775,0.514,0.0933852140077821,0.048
231,0.8888888888888888,0.9340439706862091,21049,5,0.2827663671075855,91320,0.462,0.14285714285714285,0.066
232,0.7777777777777778,0.9341441708691783,18866,5,0.2586930777254132,78575,0.536,0.17164179104477612,0.092
233,0.6666666666666667,0.9257891202149093,17279,5,0.23722933682381184,69974,0.508,0.12992125984251968,0.066
234,0.5555555555555556,0.9325323475046211,17098,4,0.2496283628518369,69740,0.536,0.1828358208955224,0.098
235,0.4444444444444444,0.9255922589255923,15901,5,0.2294398939200722,63025,0.51,0.12549019607843137,0.064
236,0.33333333333333337,0.921875,15062,4,0.22326087800927852,59241,0.474,0.17721518987341772,0.08399999999999999
237,0.22222222222222232,0.9223539027380466,13914,4,0.22961821637088162,54208,0.466,0.18454935622317598,0.08600000000000001
238,0.11111111111111116,0.9093264248704663,12784,4,0.21781807569811137,48455,0.474,0.11392405063291139,0.05399999999999999
239,0.0,0.9228925289652418,11428,4,0.21118919089111612,42712,0.488,0.20901639344262296,0.10200000000000001
240,1.0,0.9330596779286391,20904,5,0.28151863185470977,90118,0.464,0.08620689655172414,0.04000000000000001
241,0.8888888888888888,0.9210884353741496,19957,5,0.2731371220484618,85251,0.516,0.10077519379844961,0.052
242,0.7777777777777778,0.9274725274725275,18707,4,0.2667631854689815,78413,0.532,0.13157894736842105,0.07
243,0.6666666666666667,0.9203574203574204,18283,4,0.25547736924418174,76271,0.474,0.1350210970464135,0.06399999999999999
244,0.5555555555555556,0.9263425253991292,16989,6,0.26039733250615943,69844,0.474,0.14345991561181434,0.06799999999999999
245,0.4444444444444444,0.9257609502598366,16524,4,0.23912090178932388,66197,0.466,0.14163090128755365,0.066
246,0.33333333333333337,0.9274537695590327,15788,5,0.24065146363242526,62547,0.482,0.15352697095435686,0.074
247,0.22222222222222232,0.9247027741083224,13869,4,0.22809121584886974,53367,0.444,0.22972972972972974,0.10200000000000001
248,0.11111111111111116,0.9274594236502153,12463,4,0.21100184219203627,47478,0.54,0.18888888888888888,0.10200000000000001
249,0.0,0.9132867132867133,11079,4,0.2008894413221391,41562,0.474,0.21518987341772153,0.102
250,1.0,0.9258654474199869,20970,5,0.2900746803401729,91623,0.506,0.10276679841897234,0.052000000000000005
251,0.8888888888888888,0.9243200630666141,19152,5,0.2617567544548855,80541,0.452,0.1504424778761062,0.068
252,0.7777777777777778,0.9302892994074591,18802,5,0.26968948413319155,78707,0.472,0.15254237288135594,0.072
253,0.6666666666666667,0.9224167524888431,17960,4,0.2534297820943348,73768,0.51,0.11372549019607843,0.058
