,mutate_in_host,mutate_in_vector,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
1029,0.009210526315789475,0.010263157894736842,0.5625,870,5,0.8819659135949265,3458,0.184,0.391304347826087,0.07200000000000001
1030,0.009210526315789475,0.009736842105263158,1.0,820,7,1.6411347412254613,5893,0.256,1.0,0.256
1031,0.009210526315789475,0.009210526315789475,1.0,836,5,0.7422835443327763,4213,0.252,1.0,0.252
1032,0.009210526315789475,0.00868421052631579,1.0,913,5,0.6221512556249094,4862,0.232,1.0,0.232
1033,0.009210526315789475,0.008157894736842107,0.9772727272727273,754,5,0.7078164906528577,2751,0.132,0.9696969696969697,0.128
1034,0.009210526315789475,0.007631578947368422,0.9285714285714286,697,7,1.1834074708373044,4223,0.168,0.9047619047619048,0.15200000000000002
1035,0.009210526315789475,0.007105263157894738,0.5319148936170213,710,4,0.3521940091251735,1753,0.136,0.35294117647058826,0.04800000000000001
1036,0.009210526315789475,0.006578947368421054,0.6212121212121212,637,5,0.47139628705002107,1606,0.2,0.5,0.1
1037,0.009210526315789475,0.00605263157894737,0.328125,719,4,0.43253939852329293,2065,0.204,0.1568627450980392,0.032
1038,0.009210526315789475,0.0055263157894736865,0.3125,580,4,0.3035523186682521,1133,0.216,0.18518518518518517,0.039999999999999994
1039,0.009210526315789475,0.005,0.4153846153846154,711,4,0.40746477396586894,1906,0.216,0.2962962962962963,0.064
1040,0.00868421052631579,0.015,0.6875,1015,5,0.9610657866000146,4362,0.2,0.6,0.12
1041,0.00868421052631579,0.014473684210526316,1.0,924,8,2.704995221228988,11290,0.188,1.0,0.188
1042,0.00868421052631579,0.013947368421052632,0.75,1121,6,0.6548934819093122,3702,0.196,0.6530612244897959,0.128
1043,0.00868421052631579,0.013421052631578948,0.6835443037974683,1002,5,1.095335277548695,4873,0.216,0.5370370370370371,0.116
1044,0.00868421052631579,0.012894736842105263,0.9661016949152542,953,6,1.037791961982319,5416,0.184,0.9565217391304348,0.176
1045,0.00868421052631579,0.012368421052631579,0.9866666666666667,877,6,1.5678072208953244,6275,0.22,0.9818181818181818,0.216
1046,0.00868421052631579,0.011842105263157895,1.0,994,6,1.3440775437332242,8163,0.164,1.0,0.164
1047,0.00868421052631579,0.011315789473684211,0.5576923076923077,930,6,0.7037114117238987,2978,0.168,0.4523809523809524,0.07600000000000001
1048,0.00868421052631579,0.010789473684210526,0.8172043010752689,843,5,0.6206017316565562,3410,0.236,0.711864406779661,0.16799999999999998
1049,0.00868421052631579,0.010263157894736842,1.0,874,6,1.0397970351208834,6090,0.212,1.0,0.212
1050,0.00868421052631579,0.009736842105263158,1.0,837,6,0.7415229620494198,3901,0.188,1.0,0.188
1051,0.00868421052631579,0.009210526315789475,1.0,757,4,0.5899704911796373,2926,0.168,1.0,0.168
1052,0.00868421052631579,0.00868421052631579,1.0,774,5,0.8302318904446182,4672,0.156,1.0,0.156
1053,0.00868421052631579,0.008157894736842107,0.3684210526315789,669,4,0.5146158847620772,1927,0.188,0.23404255319148937,0.044000000000000004
1054,0.00868421052631579,0.007631578947368422,0.9473684210526315,711,4,0.9199420004312384,3101,0.18,0.9111111111111111,0.16399999999999998
1055,0.00868421052631579,0.007105263157894738,0.5142857142857142,658,7,1.3043301521604567,2724,0.204,0.3333333333333333,0.06799999999999999
1056,0.00868421052631579,0.006578947368421054,0.6355140186915887,590,5,0.6512525136455042,2069,0.28,0.44285714285714284,0.12400000000000001
1057,0.00868421052631579,0.00605263157894737,0.11904761904761904,659,5,0.538245974380643,1854,0.148,0.0,0.0
1058,0.00868421052631579,0.0055263157894736865,0.9705882352941176,638,6,1.1880484665048492,3068,0.208,0.9615384615384616,0.19999999999999998
1059,0.00868421052631579,0.005,0.8253968253968254,614,4,0.4584266146059905,1675,0.18,0.7555555555555555,0.13599999999999998
1060,0.008157894736842107,0.015,1.0,972,9,1.8834019204389574,11464,0.18,1.0,0.18
1061,0.008157894736842107,0.014473684210526316,1.0,816,6,0.9138897899846212,4765,0.236,1.0,0.236
1062,0.008157894736842107,0.013947368421052632,0.42857142857142855,908,6,0.7937763201304119,3498,0.12,0.3333333333333333,0.039999999999999994
1063,0.008157894736842107,0.013421052631578948,0.7391304347826086,854,6,0.9800593981209791,3801,0.148,0.6756756756756757,0.09999999999999999
1064,0.008157894736842107,0.012894736842105263,0.8780487804878049,907,5,0.794039742344548,3963,0.136,0.8529411764705882,0.116
1065,0.008157894736842107,0.012368421052631579,1.0,833,6,0.6230679546728657,3448,0.148,1.0,0.148
1066,0.008157894736842107,0.011842105263157895,1.0,932,7,1.1539262097294112,7846,0.18,1.0,0.18
1067,0.008157894736842107,0.011315789473684211,1.0,865,5,0.6559203448160649,4776,0.152,1.0,0.152
1068,0.008157894736842107,0.010789473684210526,1.0,912,5,0.6438411338104033,4003,0.196,1.0,0.196
1069,0.008157894736842107,0.010263157894736842,0.8333333333333334,814,5,0.6868257580788294,2838,0.176,0.7954545454545454,0.13999999999999999
1070,0.008157894736842107,0.009736842105263158,0.5652173913043478,858,5,0.6270178927521585,3084,0.28,0.42857142857142855,0.12000000000000001
1071,0.008157894736842107,0.009210526315789475,1.0,788,5,0.5280798268442887,4666,0.256,1.0,0.256
1072,0.008157894736842107,0.00868421052631579,0.4857142857142857,795,4,0.44707092282741984,2048,0.108,0.3333333333333333,0.036
1073,0.008157894736842107,0.008157894736842107,1.0,761,7,0.871272152106382,3133,0.288,1.0,0.288
1074,0.008157894736842107,0.007631578947368422,0.43548387096774194,764,4,0.3618099147501439,1933,0.228,0.38596491228070173,0.088
1075,0.008157894736842107,0.007105263157894738,0.6911764705882353,689,6,0.7545273960915991,2194,0.184,0.5434782608695652,0.09999999999999999
1076,0.008157894736842107,0.006578947368421054,0.8513513513513513,668,4,0.4639351536448062,1733,0.212,0.7924528301886793,0.168
1077,0.008157894736842107,0.00605263157894737,0.896551724137931,706,5,0.7883720277026539,3449,0.252,0.8571428571428571,0.216
1078,0.008157894736842107,0.0055263157894736865,0.41025641025641024,613,4,0.5330402454699562,1868,0.244,0.2459016393442623,0.06
1079,0.008157894736842107,0.005,0.7464788732394366,509,4,0.39445578795820607,1393,0.224,0.6785714285714286,0.15200000000000002
1080,0.007631578947368422,0.015,1.0,1110,7,1.13915185455726,9541,0.204,1.0,0.204
1081,0.007631578947368422,0.014473684210526316,1.0,963,8,2.0281074739397154,15576,0.196,1.0,0.196
1082,0.007631578947368422,0.013947368421052632,0.9122807017543859,933,5,0.8695342502892055,4648,0.188,0.8936170212765957,0.16799999999999998
1083,0.007631578947368422,0.013421052631578948,1.0,1025,5,0.801764663890541,4978,0.184,1.0,0.184
1084,0.007631578947368422,0.012894736842105263,1.0,886,7,1.7435974196046857,8281,0.232,1.0,0.232
1085,0.007631578947368422,0.012368421052631579,1.0,959,7,1.8742368277696286,10131,0.136,1.0,0.136
1086,0.007631578947368422,0.011842105263157895,1.0,829,6,2.9147271481183457,8676,0.16,1.0,0.16
1087,0.007631578947368422,0.011315789473684211,1.0,909,6,1.3169103489006768,6658,0.184,1.0,0.184
1088,0.007631578947368422,0.010789473684210526,0.7631578947368421,872,7,0.6881786044945712,3058,0.112,0.6785714285714286,0.07600000000000001
1089,0.007631578947368422,0.010263157894736842,0.45614035087719296,779,4,0.5531399493442269,2671,0.188,0.3404255319148936,0.064
1090,0.007631578947368422,0.009736842105263158,1.0,719,6,1.2565938242923547,6165,0.136,1.0,0.136
1091,0.007631578947368422,0.009210526315789475,0.4883720930232558,797,5,0.7368881738136582,2874,0.152,0.42105263157894735,0.064
1092,0.007631578947368422,0.00868421052631579,0.9069767441860465,719,4,0.4502544679385872,1952,0.224,0.8571428571428571,0.192
1093,0.007631578947368422,0.008157894736842107,1.0,732,4,0.5334344859506107,2283,0.204,1.0,0.204
1094,0.007631578947368422,0.007631578947368422,1.0,682,5,0.49169683783249196,2678,0.256,1.0,0.256
1095,0.007631578947368422,0.007105263157894738,0.5714285714285714,655,4,0.6495099353184546,2368,0.184,0.4782608695652174,0.088
1096,0.007631578947368422,0.006578947368421054,0.4523809523809524,605,3,0.2823960112014207,1192,0.28,0.34285714285714286,0.09600000000000002
1097,0.007631578947368422,0.00605263157894737,1.0,664,5,0.8147567680359993,2571,0.224,1.0,0.224
1098,0.007631578947368422,0.0055263157894736865,0.5208333333333334,562,6,0.7258899963273009,1914,0.14,0.34285714285714286,0.04800000000000001
1099,0.007631578947368422,0.005,1.0,548,4,0.6466380734189354,2668,0.204,1.0,0.204
1100,0.007105263157894738,0.015,1.0,894,7,1.0893315616413675,6063,0.196,1.0,0.196
1101,0.007105263157894738,0.014473684210526316,1.0,1010,6,0.7895353396725813,5143,0.252,1.0,0.252
1102,0.007105263157894738,0.013947368421052632,1.0,960,7,1.161388888888889,6492,0.26,1.0,0.26
1103,0.007105263157894738,0.013421052631578948,0.9354838709677419,880,6,0.9208471074380167,3590,0.184,0.9130434782608695,0.16799999999999998
