,recombine_in_vector,recombine_in_host,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
730,0.1578947368421053,0.4736842105263158,0.7518796992481203,1227,4,0.44325549358398286,4829,0.14,0.05714285714285714,0.008
731,0.1578947368421053,0.42105263157894735,0.8433734939759037,1237,4,0.4230905213737829,5293,0.204,0.23529411764705882,0.047999999999999994
732,0.1578947368421053,0.368421052631579,0.7933333333333333,1044,4,0.5382141703733063,4451,0.14,0.11428571428571428,0.016
733,0.1578947368421053,0.3157894736842106,0.8197424892703863,1499,4,0.4541591214245121,6268,0.196,0.14285714285714285,0.028
734,0.1578947368421053,0.26315789473684215,0.8031088082901554,1159,5,0.4517476239148771,4692,0.172,0.11627906976744186,0.019999999999999997
735,0.1578947368421053,0.21052631578947367,0.8666666666666667,1171,4,0.4035249821147413,4409,0.148,0.4594594594594595,0.068
736,0.1578947368421053,0.1578947368421053,0.8116591928251121,1165,4,0.4219934056622889,4441,0.212,0.20754716981132076,0.044
737,0.1578947368421053,0.10526315789473695,0.8292682926829268,1006,4,0.41574410396468114,3682,0.228,0.2631578947368421,0.06
738,0.1578947368421053,0.052631578947368474,0.8502673796791443,1087,4,0.40801679800333285,4083,0.168,0.3333333333333333,0.056
739,0.1578947368421053,0.0,0.8125,902,4,0.4183607750207719,3152,0.184,0.21739130434782608,0.04
740,0.10526315789473695,1.0,0.8380566801619433,1555,4,0.508677949979839,6999,0.192,0.16666666666666666,0.032
741,0.10526315789473695,0.9473684210526316,0.7991967871485943,1349,4,0.4789413787551495,5903,0.212,0.05660377358490566,0.012
742,0.10526315789473695,0.8947368421052632,0.8465116279069768,1425,5,0.5069355493998153,5941,0.148,0.10810810810810811,0.016
743,0.10526315789473695,0.8421052631578947,0.8186274509803921,1429,5,0.4859432303269131,5929,0.192,0.22916666666666666,0.044
744,0.10526315789473695,0.7894736842105263,0.8756756756756757,1359,4,0.5400943536697816,6154,0.172,0.46511627906976744,0.07999999999999999
745,0.10526315789473695,0.736842105263158,0.890282131661442,1174,5,0.4848789357138918,4847,0.24,0.4166666666666667,0.1
746,0.10526315789473695,0.6842105263157895,0.8235294117647058,1292,4,0.5018738797458041,5548,0.204,0.058823529411764705,0.011999999999999999
747,0.10526315789473695,0.631578947368421,0.8198757763975155,1327,5,0.5432655149639763,6288,0.152,0.23684210526315788,0.036
748,0.10526315789473695,0.5789473684210527,0.7310924369747899,1010,5,0.5778855014214294,4207,0.152,0.15789473684210525,0.023999999999999997
749,0.10526315789473695,0.5263157894736843,0.84472049689441,1166,5,0.46520555240093087,4667,0.128,0.21875,0.028
750,0.10526315789473695,0.4736842105263158,0.8430034129692833,1405,5,0.5309608540925267,6366,0.236,0.22033898305084745,0.052
751,0.10526315789473695,0.42105263157894735,0.8711864406779661,1321,4,0.466460100364404,5321,0.2,0.24,0.048
752,0.10526315789473695,0.368421052631579,0.8592233009708737,1267,4,0.3781474862158776,4775,0.152,0.23684210526315788,0.036
753,0.10526315789473695,0.3157894736842106,0.8389261744966443,1103,4,0.48940456629862183,4538,0.224,0.14285714285714285,0.032
754,0.10526315789473695,0.26315789473684215,0.7169811320754716,1033,4,0.459807944791859,4324,0.124,0.03225806451612903,0.004
755,0.10526315789473695,0.21052631578947367,0.7262569832402235,1099,4,0.4584298241183771,4224,0.22,0.10909090909090909,0.024
756,0.10526315789473695,0.1578947368421053,0.8089171974522293,1112,4,0.5218213019512448,4565,0.14,0.14285714285714285,0.02
757,0.10526315789473695,0.10526315789473695,0.8698412698412699,1150,4,0.3947039697542533,4296,0.232,0.29310344827586204,0.06799999999999999
758,0.10526315789473695,0.052631578947368474,0.8693877551020408,1212,4,0.4476378949776167,4753,0.196,0.3469387755102041,0.068
759,0.10526315789473695,0.0,0.832,912,4,0.3970019621421977,3304,0.172,0.5116279069767442,0.088
760,0.052631578947368474,1.0,0.8608058608058609,1259,5,0.523221210777241,5272,0.196,0.22448979591836735,0.044000000000000004
761,0.052631578947368474,0.9473684210526316,0.8591549295774648,881,4,0.5045937634073343,3490,0.18,0.3333333333333333,0.06
762,0.052631578947368474,0.8947368421052632,0.8130841121495327,1393,5,0.5101870752593858,5944,0.192,0.16666666666666666,0.032
763,0.052631578947368474,0.8421052631578947,0.7878787878787878,1138,4,0.43138688724089685,4173,0.2,0.02,0.004
764,0.052631578947368474,0.7894736842105263,0.8484848484848485,1028,5,0.4395250117337129,3879,0.208,0.23076923076923078,0.048
765,0.052631578947368474,0.736842105263158,0.8626373626373627,1261,5,0.46117119389027617,5299,0.164,0.3902439024390244,0.064
766,0.052631578947368474,0.6842105263157895,0.8481675392670157,1334,5,0.502183690763314,5552,0.148,0.21621621621621623,0.032
767,0.052631578947368474,0.631578947368421,0.8487394957983193,1221,4,0.4321279063293804,4879,0.196,0.2653061224489796,0.052000000000000005
768,0.052631578947368474,0.5789473684210527,0.8921933085501859,1407,4,0.45778519323374994,5945,0.216,0.46296296296296297,0.1
769,0.052631578947368474,0.5263157894736843,0.8103448275862069,1122,5,0.5082374547615189,4404,0.168,0.21428571428571427,0.036
770,0.052631578947368474,0.4736842105263158,0.8297872340425532,932,4,0.4204304739449981,3500,0.176,0.2727272727272727,0.047999999999999994
771,0.052631578947368474,0.42105263157894735,0.7545126353790613,1040,4,0.4372032174556213,4297,0.288,0.05555555555555555,0.015999999999999997
772,0.052631578947368474,0.368421052631579,0.8016877637130801,1253,4,0.3655201976549179,4787,0.216,0.12962962962962962,0.027999999999999997
773,0.052631578947368474,0.3157894736842106,0.8085106382978723,1051,4,0.4103762354008371,4053,0.148,0.2702702702702703,0.04
774,0.052631578947368474,0.26315789473684215,0.8576779026217228,1131,5,0.3888767715713659,4087,0.248,0.3870967741935484,0.096
775,0.052631578947368474,0.21052631578947367,0.8217054263565892,1057,4,0.43481802176596274,4225,0.216,0.14814814814814814,0.032
776,0.052631578947368474,0.1578947368421053,0.8512396694214877,965,5,0.4793535396923407,3850,0.136,0.47058823529411764,0.064
777,0.052631578947368474,0.10526315789473695,0.7236842105263158,945,4,0.40697628845777,3497,0.172,0.023255813953488372,0.003999999999999999
778,0.052631578947368474,0.052631578947368474,0.8493150684931506,1113,4,0.3948064570553509,4131,0.196,0.32653061224489793,0.064
779,0.052631578947368474,0.0,0.8904109589041096,1063,4,0.41702736977740096,3904,0.248,0.4838709677419355,0.12000000000000001
780,0.0,1.0,0.8588588588588588,1354,5,0.4920619249491087,5841,0.228,0.17543859649122806,0.04
781,0.0,0.9473684210526316,0.8575949367088608,1172,4,0.4977132814593065,4815,0.244,0.26229508196721313,0.064
782,0.0,0.8947368421052632,0.8581560283687943,1194,4,0.39022934325451936,4575,0.228,0.2982456140350877,0.068
783,0.0,0.8421052631578947,0.7722222222222223,1180,4,0.5196466532605571,4934,0.204,0.19607843137254902,0.039999999999999994
784,0.0,0.7894736842105263,0.8023255813953488,1370,5,0.4880819436304545,5845,0.224,0.08928571428571429,0.02
785,0.0,0.736842105263158,0.8008130081300813,1150,4,0.44145482041587913,4438,0.22,0.10909090909090909,0.024
786,0.0,0.6842105263157895,0.7972972972972973,1071,4,0.4334195551859088,4121,0.144,0.16666666666666666,0.023999999999999997
787,0.0,0.631578947368421,0.7727272727272727,1154,5,0.49778256024557777,4849,0.14,0.2857142857142857,0.04
788,0.0,0.5789473684210527,0.8461538461538461,1102,4,0.418378892032635,4051,0.24,0.3,0.072
789,0.0,0.5263157894736843,0.813953488372093,1058,4,0.47306238185255195,3945,0.096,0.3333333333333333,0.032
790,0.0,0.4736842105263158,0.8042553191489362,1139,4,0.38954121609069764,4051,0.224,0.17857142857142858,0.04
791,0.0,0.42105263157894735,0.8262411347517731,1155,4,0.4362212102471843,4506,0.228,0.14035087719298245,0.032
792,0.0,0.368421052631579,0.8354838709677419,1294,5,0.4400914696052879,5311,0.276,0.2608695652173913,0.07200000000000001
793,0.0,0.3157894736842106,0.8759124087591241,1122,5,0.4632356912948294,4398,0.136,0.5,0.068
794,0.0,0.26315789473684215,0.8544891640866873,1044,3,0.349344365173735,3583,0.26,0.27692307692307694,0.07200000000000001
795,0.0,0.21052631578947367,0.8838951310861424,980,4,0.4202873802582257,3480,0.228,0.45614035087719296,0.104
796,0.0,0.1578947368421053,0.8901098901098901,859,5,0.4810043895966964,3312,0.092,0.5652173913043478,0.052
797,0.0,0.10526315789473695,0.8487394957983193,973,4,0.32027327778065323,3612,0.188,0.23404255319148937,0.044000000000000004
798,0.0,0.052631578947368474,0.8412698412698413,893,3,0.3110343106581111,3038,0.224,0.2857142857142857,0.064
799,0.0,0.0,0.8642533936651584,756,4,0.3683739956888105,2643,0.2,0.4,0.08000000000000002
800,1.0,1.0,0.8058252427184466,1713,6,0.7414370857925502,9682,0.18,0.1111111111111111,0.019999999999999997
801,1.0,0.9473684210526316,0.9230769230769231,1321,5,0.5510151337418434,5964,0.168,0.6190476190476191,0.10400000000000001
802,1.0,0.8947368421052632,0.8765432098765432,1897,5,0.6552031632222339,10348,0.212,0.24528301886792453,0.052
803,1.0,0.8421052631578947,0.8456591639871383,1577,5,0.6146102281166854,7984,0.26,0.26153846153846155,0.068
804,1.0,0.7894736842105263,0.883177570093458,2059,5,0.6636156642758866,11210,0.26,0.23076923076923078,0.060000000000000005
805,1.0,0.736842105263158,0.8639240506329114,1603,6,0.6647252558657757,8495,0.208,0.17307692307692307,0.036
806,1.0,0.6842105263157895,0.7932960893854749,1313,6,0.6136827286337516,6658,0.172,0.13953488372093023,0.023999999999999997
807,1.0,0.631578947368421,0.8376623376623377,2092,5,0.6291789444629271,11925,0.128,0.21875,0.028
808,1.0,0.5789473684210527,0.8594377510040161,1569,5,0.6192355797333697,7946,0.204,0.3137254901960784,0.064
809,1.0,0.5263157894736843,0.819047619047619,1492,4,0.5540703232252084,7326,0.192,0.20833333333333334,0.04
810,1.0,0.4736842105263158,0.8993506493506493,2047,5,0.6357558775707846,11150,0.228,0.45614035087719296,0.104
811,1.0,0.42105263157894735,0.872791519434629,1774,5,0.5642609202955378,8928,0.188,0.23404255319148937,0.044000000000000004
812,1.0,0.368421052631579,0.8240740740740741,1366,5,0.5666162546169362,6387,0.184,0.17391304347826086,0.032
813,1.0,0.3157894736842106,0.8298969072164949,2034,5,0.5879159499907667,10766,0.176,0.25,0.044
814,1.0,0.26315789473684215,0.908284023668639,1505,5,0.6323047206984471,7370,0.208,0.40384615384615385,0.08399999999999999
815,1.0,0.21052631578947367,0.8064516129032258,1675,5,0.5618534194698152,8550,0.212,0.09433962264150944,0.02
816,1.0,0.1578947368421053,0.872,1505,5,0.48534298738424514,6635,0.256,0.25,0.064
817,1.0,0.10526315789473695,0.7064220183486238,1015,4,0.5468417093353394,4093,0.132,0.030303030303030304,0.004
818,1.0,0.052631578947368474,0.8145161290322581,1382,5,0.5222616187869256,6178,0.22,0.16363636363636364,0.036
819,1.0,0.0,0.875,1610,5,0.6701828633154586,9295,0.188,0.40425531914893614,0.076
820,0.9473684210526316,1.0,0.8145695364238411,1751,6,0.6070011066532592,8966,0.132,0.15151515151515152,0.02
821,0.9473684210526316,0.9473684210526316,0.8582089552238806,1636,5,0.5801854364811305,8540,0.22,0.3090909090909091,0.068
822,0.9473684210526316,0.8947368421052632,0.875,1815,5,0.7246177780813393,10290,0.188,0.2553191489361702,0.047999999999999994
823,0.9473684210526316,0.8421052631578947,0.7636363636363637,1590,5,0.6602349590601637,8406,0.176,0.11363636363636363,0.019999999999999997
824,0.9473684210526316,0.7894736842105263,0.8703071672354948,1388,6,0.6235165145462548,7212,0.24,0.36666666666666664,0.088
825,0.9473684210526316,0.736842105263158,0.8277511961722488,1774,5,0.6612512694323239,9416,0.176,0.18181818181818182,0.032
826,0.9473684210526316,0.6842105263157895,0.8705882352941177,1985,5,0.6067140835865973,10759,0.184,0.2826086956521739,0.052
827,0.9473684210526316,0.631578947368421,0.8493723849372385,1441,5,0.7401242775638206,7983,0.18,0.2,0.036
828,0.9473684210526316,0.5789473684210527,0.8721804511278195,2063,5,0.637843931663976,11435,0.16,0.15,0.024
829,0.9473684210526316,0.5263157894736843,0.8862433862433863,1329,5,0.614797187926223,6524,0.224,0.23214285714285715,0.052000000000000005
830,0.9473684210526316,0.4736842105263158,0.811965811965812,1715,5,0.5371992962116126,8664,0.096,0.08333333333333333,0.008
831,0.9473684210526316,0.42105263157894735,0.827906976744186,1462,5,0.6028864381944042,7328,0.204,0.27450980392156865,0.056
832,0.9473684210526316,0.368421052631579,0.835016835016835,1708,5,0.6028470512096266,8770,0.224,0.125,0.028
833,0.9473684210526316,0.3157894736842106,0.8867924528301887,1296,5,0.7380681060432861,7097,0.18,0.3333333333333333,0.06
834,0.9473684210526316,0.26315789473684215,0.8339100346020761,1305,5,0.5744989063578044,6307,0.228,0.15789473684210525,0.036
835,0.9473684210526316,0.21052631578947367,0.8497409326424871,1338,6,0.6106458114089476,6807,0.148,0.21621621621621623,0.032
836,0.9473684210526316,0.1578947368421053,0.8055555555555556,1406,6,0.6216904184262123,6980,0.184,0.2391304347826087,0.044
837,0.9473684210526316,0.10526315789473695,0.7610619469026548,1482,5,0.6254946902187474,7299,0.128,0.15625,0.02
838,0.9473684210526316,0.052631578947368474,0.8282828282828283,1570,5,0.5960034889853544,7585,0.236,0.13559322033898305,0.032
839,0.9473684210526316,0.0,0.8041958041958042,1209,5,0.5872184149619514,5514,0.14,0.2,0.028000000000000004
840,0.8947368421052632,1.0,0.904639175257732,1332,5,0.633293203113023,6654,0.228,0.3508771929824561,0.08
841,0.8947368421052632,0.9473684210526316,0.9024390243902439,1971,5,0.6134011662253359,10717,0.176,0.45454545454545453,0.07999999999999999
842,0.8947368421052632,0.8947368421052632,0.8733624454148472,1934,5,0.5478751220472062,9726,0.28,0.17142857142857143,0.04800000000000001
843,0.8947368421052632,0.8421052631578947,0.8571428571428571,1635,5,0.5863980772288153,7909,0.2,0.22,0.044000000000000004
844,0.8947368421052632,0.7894736842105263,0.9228295819935691,1682,6,0.6592602515831756,9465,0.192,0.5,0.096
845,0.8947368421052632,0.736842105263158,0.8834688346883469,1585,5,0.6063151190677586,8105,0.244,0.29508196721311475,0.072
846,0.8947368421052632,0.6842105263157895,0.84688995215311,1897,4,0.5544081060209654,9771,0.14,0.08571428571428572,0.012000000000000002
847,0.8947368421052632,0.631578947368421,0.794392523364486,1791,5,0.6960879214610179,9844,0.188,0.06382978723404255,0.011999999999999999
848,0.8947368421052632,0.5789473684210527,0.7967914438502673,1574,5,0.5804411425176269,7505,0.176,0.13636363636363635,0.023999999999999997
849,0.8947368421052632,0.5263157894736843,0.8468085106382979,1777,6,0.6251809449132589,9644,0.204,0.29411764705882354,0.06
850,0.8947368421052632,0.4736842105263158,0.876984126984127,1123,5,0.5720778762521518,5235,0.164,0.24390243902439024,0.04
851,0.8947368421052632,0.42105263157894735,0.8496932515337423,1493,5,0.5445102373254244,7497,0.256,0.234375,0.06
852,0.8947368421052632,0.368421052631579,0.8382352941176471,1242,5,0.6965448435202688,6237,0.176,0.25,0.044
853,0.8947368421052632,0.3157894736842106,0.8758620689655172,1615,5,0.5789086447679936,7723,0.204,0.29411764705882354,0.06
854,0.8947368421052632,0.26315789473684215,0.888268156424581,1596,5,0.5748346429984736,7422,0.14,0.42857142857142855,0.060000000000000005
855,0.8947368421052632,0.21052631578947367,0.8486486486486486,1178,4,0.4876902810726362,4918,0.176,0.36363636363636365,0.064
856,0.8947368421052632,0.1578947368421053,0.908,1841,5,0.543260355219883,9458,0.18,0.4888888888888889,0.088
857,0.8947368421052632,0.10526315789473695,0.8414634146341463,1853,6,0.6922820857004977,10359,0.08,0.35,0.027999999999999997
858,0.8947368421052632,0.052631578947368474,0.8326693227091634,1463,5,0.5244703132964456,6748,0.208,0.19230769230769232,0.04
859,0.8947368421052632,0.0,0.8226600985221675,1352,5,0.58658168043836,6497,0.18,0.2,0.036
860,0.8421052631578947,1.0,0.792,1321,5,0.6215223596465642,6311,0.132,0.21212121212121213,0.028
861,0.8421052631578947,0.9473684210526316,0.8932584269662921,1636,5,0.617787958584657,8341,0.116,0.3448275862068966,0.04000000000000001
862,0.8421052631578947,0.8947368421052632,0.8589743589743589,1906,5,0.5886136891398346,9877,0.204,0.35294117647058826,0.072
863,0.8421052631578947,0.8421052631578947,0.8375796178343949,1537,4,0.5463803495558907,7473,0.236,0.13559322033898305,0.032
864,0.8421052631578947,0.7894736842105263,0.887240356083086,1924,5,0.6566458910533755,10458,0.228,0.3333333333333333,0.076
865,0.8421052631578947,0.736842105263158,0.8921933085501859,1881,6,0.5728653953282511,9251,0.188,0.3829787234042553,0.072
866,0.8421052631578947,0.6842105263157895,0.8776119402985074,2063,5,0.5701300925829113,10599,0.196,0.16326530612244897,0.032
867,0.8421052631578947,0.631578947368421,0.8363636363636363,1794,6,0.6109728451956167,9277,0.172,0.16279069767441862,0.028
868,0.8421052631578947,0.5789473684210527,0.8628571428571429,1582,5,0.6167248166397893,8078,0.144,0.3333333333333333,0.047999999999999994
869,0.8421052631578947,0.5263157894736843,0.9012345679012346,1790,5,0.6048824943041727,9252,0.216,0.4074074074074074,0.088
870,0.8421052631578947,0.4736842105263158,0.8703703703703703,1510,5,0.6866720757861497,8019,0.216,0.35185185185185186,0.076
871,0.8421052631578947,0.42105263157894735,0.8339100346020761,1885,5,0.5790221559287688,9849,0.224,0.14285714285714285,0.032
872,0.8421052631578947,0.368421052631579,0.8333333333333334,1399,5,0.6560624074890622,7025,0.152,0.18421052631578946,0.027999999999999997
873,0.8421052631578947,0.3157894736842106,0.90625,1913,5,0.6351037512887446,10114,0.176,0.45454545454545453,0.07999999999999999
874,0.8421052631578947,0.26315789473684215,0.8080357142857143,1667,5,0.540627567347958,7844,0.196,0.12244897959183673,0.024
875,0.8421052631578947,0.21052631578947367,0.8675213675213675,1412,5,0.6472305371201117,7676,0.196,0.3673469387755102,0.07200000000000001
876,0.8421052631578947,0.1578947368421053,0.8493723849372385,1577,5,0.6823877963544596,8218,0.188,0.23404255319148937,0.044000000000000004
877,0.8421052631578947,0.10526315789473695,0.8904109589041096,1402,5,0.5785967061524092,6968,0.168,0.42857142857142855,0.072
878,0.8421052631578947,0.052631578947368474,0.8482490272373541,1553,6,0.6877650759243374,7786,0.228,0.3157894736842105,0.072
879,0.8421052631578947,0.0,0.835820895522388,1350,5,0.5715358024691358,6268,0.22,0.2,0.044000000000000004
880,0.7894736842105263,1.0,0.8669201520912547,1678,5,0.6302003349807721,8513,0.196,0.2857142857142857,0.056
881,0.7894736842105263,0.9473684210526316,0.8746803069053708,1799,5,0.6137125776441176,9755,0.252,0.2222222222222222,0.055999999999999994
882,0.7894736842105263,0.8947368421052632,0.8771929824561403,1579,5,0.55885010714969,7543,0.152,0.4473684210526316,0.068
883,0.7894736842105263,0.8421052631578947,0.8464566929133859,1568,4,0.5597147022074136,7246,0.192,0.1875,0.036000000000000004
884,0.7894736842105263,0.7894736842105263,0.836,1623,7,0.6360804653075078,8366,0.212,0.22641509433962265,0.048
885,0.7894736842105263,0.736842105263158,0.7466666666666667,1252,5,0.6083269962947463,6033,0.08,0.05,0.004
886,0.7894736842105263,0.6842105263157895,0.8173913043478261,1386,5,0.6607869042933977,7013,0.184,0.08695652173913043,0.016
887,0.7894736842105263,0.631578947368421,0.8732394366197183,1579,5,0.6400151449458756,7987,0.156,0.3076923076923077,0.048
888,0.7894736842105263,0.5789473684210527,0.8584905660377359,1647,5,0.595725369929835,8517,0.168,0.2857142857142857,0.048
889,0.7894736842105263,0.5263157894736843,0.7613636363636364,1429,4,0.5239659732591069,6389,0.176,0.045454545454545456,0.008
890,0.7894736842105263,0.4736842105263158,0.8852459016393442,1725,5,0.5743687460617518,8554,0.228,0.38596491228070173,0.088
891,0.7894736842105263,0.42105263157894735,0.7945205479452054,1616,5,0.652490794407411,8305,0.144,0.16666666666666666,0.023999999999999997
892,0.7894736842105263,0.368421052631579,0.8904109589041096,1571,6,0.5881701316955431,7664,0.144,0.3333333333333333,0.047999999999999994
893,0.7894736842105263,0.3157894736842106,0.823170731707317,1419,5,0.5646454217180408,6876,0.144,0.19444444444444445,0.027999999999999997
894,0.7894736842105263,0.26315789473684215,0.8142857142857143,1468,5,0.6997471953908635,7582,0.188,0.1702127659574468,0.032
895,0.7894736842105263,0.21052631578947367,0.8379629629629629,1418,5,0.5574096693529296,6347,0.2,0.3,0.06
896,0.7894736842105263,0.1578947368421053,0.8375634517766497,1329,5,0.5904958609838635,6471,0.152,0.15789473684210525,0.023999999999999997
897,0.7894736842105263,0.10526315789473695,0.8994974874371859,1603,5,0.5529798502418072,7946,0.16,0.5,0.08
898,0.7894736842105263,0.052631578947368474,0.8051282051282052,1404,4,0.49598217546935497,6122,0.168,0.09523809523809523,0.016
899,0.7894736842105263,0.0,0.859375,1630,5,0.5745812789340962,7801,0.228,0.21052631578947367,0.048
900,0.736842105263158,1.0,0.768595041322314,1827,5,0.6776842766877306,10154,0.14,0.2,0.028000000000000004
901,0.736842105263158,0.9473684210526316,0.8597285067873304,1527,5,0.5739955200625803,7178,0.168,0.2619047619047619,0.044000000000000004
902,0.736842105263158,0.8947368421052632,0.8406779661016949,1573,4,0.5258831788335343,7333,0.228,0.17543859649122806,0.04
903,0.736842105263158,0.8421052631578947,0.8774834437086093,1951,5,0.5505252862218143,10064,0.192,0.22916666666666666,0.044
904,0.736842105263158,0.7894736842105263,0.8732876712328768,1679,5,0.7150204626325052,9144,0.216,0.3148148148148148,0.068
905,0.736842105263158,0.736842105263158,0.83399209486166,1307,4,0.5192428035959629,5740,0.208,0.19230769230769232,0.04
906,0.736842105263158,0.6842105263157895,0.8296296296296296,1638,5,0.5809837632181954,8273,0.208,0.11538461538461539,0.024
907,0.736842105263158,0.631578947368421,0.8357487922705314,1093,4,0.6107567996959776,4952,0.164,0.17073170731707318,0.028000000000000004
908,0.736842105263158,0.5789473684210527,0.8586206896551725,1290,4,0.5392999218796947,6021,0.224,0.26785714285714285,0.06
909,0.736842105263158,0.5263157894736843,0.8260869565217391,1601,5,0.5973257657124821,7966,0.232,0.2413793103448276,0.05600000000000001
910,0.736842105263158,0.4736842105263158,0.8604118993135011,1675,5,0.5351235464468702,8260,0.296,0.17567567567567569,0.052
911,0.736842105263158,0.42105263157894735,0.7596899224806202,1177,5,0.49697653048481627,5056,0.136,0.08823529411764706,0.012000000000000002
912,0.736842105263158,0.368421052631579,0.7717391304347826,1506,5,0.6129250152995808,7420,0.204,0.17647058823529413,0.036
913,0.736842105263158,0.3157894736842106,0.875,1341,4,0.5545406974772018,6196,0.156,0.28205128205128205,0.044
914,0.736842105263158,0.26315789473684215,0.8646153846153846,1417,6,0.5798348414678302,6724,0.232,0.2413793103448276,0.05600000000000001
915,0.736842105263158,0.21052631578947367,0.9078341013824884,1447,5,0.5196271484170715,6588,0.176,0.5454545454545454,0.09599999999999999
916,0.736842105263158,0.1578947368421053,0.7142857142857143,1051,5,0.5137619828336205,4613,0.096,0.08333333333333333,0.008
917,0.736842105263158,0.10526315789473695,0.8888888888888888,1493,6,0.6340022135000173,7707,0.12,0.4,0.048
918,0.736842105263158,0.052631578947368474,0.8350515463917526,1417,5,0.5814604293364823,6532,0.216,0.4074074074074074,0.088
919,0.736842105263158,0.0,0.8733333333333333,1427,6,0.7020722093532037,7313,0.144,0.4722222222222222,0.06799999999999999
920,0.6842105263157895,1.0,0.8797169811320755,1661,5,0.5430405582472279,7562,0.252,0.19047619047619047,0.048
921,0.6842105263157895,0.9473684210526316,0.8476454293628809,1532,5,0.5922167817627769,7629,0.26,0.15384615384615385,0.04
922,0.6842105263157895,0.8947368421052632,0.8857142857142857,1626,5,0.5821426572199301,8237,0.18,0.37777777777777777,0.06799999999999999
923,0.6842105263157895,0.8421052631578947,0.8244047619047619,1364,5,0.5458990505757604,5781,0.284,0.16901408450704225,0.047999999999999994
924,0.6842105263157895,0.7894736842105263,0.8324022346368715,1926,5,0.5335050017846186,9918,0.144,0.16666666666666666,0.023999999999999997
925,0.6842105263157895,0.736842105263158,0.9084507042253521,1596,5,0.5573802928373566,7614,0.188,0.44680851063829785,0.08399999999999999
926,0.6842105263157895,0.6842105263157895,0.8241379310344827,1465,5,0.550778226886743,7111,0.24,0.15,0.036
927,0.6842105263157895,0.631578947368421,0.8717948717948718,2060,5,0.5976802714676217,10896,0.132,0.24242424242424243,0.032
928,0.6842105263157895,0.5789473684210527,0.8970588235294118,1476,5,0.603786601890409,7099,0.192,0.4166666666666667,0.08
929,0.6842105263157895,0.5263157894736843,0.8186046511627907,1453,5,0.5749255521362404,7104,0.172,0.09302325581395349,0.015999999999999997
930,0.6842105263157895,0.4736842105263158,0.8983050847457628,1690,5,0.6460869717446868,9373,0.2,0.4,0.08000000000000002
931,0.6842105263157895,0.42105263157894735,0.8245614035087719,1357,5,0.7086908190234973,7327,0.22,0.09090909090909091,0.02
932,0.6842105263157895,0.368421052631579,0.8939393939393939,1546,4,0.49969499388314204,6849,0.208,0.3269230769230769,0.06799999999999999
933,0.6842105263157895,0.3157894736842106,0.8611111111111112,1551,5,0.6003946622902135,7910,0.232,0.3103448275862069,0.07200000000000001
934,0.6842105263157895,0.26315789473684215,0.8348623853211009,1421,4,0.520785780399665,6573,0.184,0.21739130434782608,0.04
935,0.6842105263157895,0.21052631578947367,0.8796992481203008,1441,5,0.5528102592800032,6844,0.196,0.3469387755102041,0.068
936,0.6842105263157895,0.1578947368421053,0.8426966292134831,1475,5,0.7568170066072968,8037,0.136,0.17647058823529413,0.024000000000000004
937,0.6842105263157895,0.10526315789473695,0.9043062200956937,1090,4,0.5282753976937968,4992,0.176,0.5454545454545454,0.09599999999999999
938,0.6842105263157895,0.052631578947368474,0.8177083333333334,1518,5,0.5773793095068228,7285,0.176,0.20454545454545456,0.036
939,0.6842105263157895,0.0,0.9038461538461539,1597,5,0.5595447632124886,7532,0.18,0.4444444444444444,0.07999999999999999
940,0.631578947368421,1.0,0.8970099667774086,1793,5,0.6089959435108772,9002,0.188,0.3404255319148936,0.064
941,0.631578947368421,0.9473684210526316,0.8741007194244604,1698,5,0.6205821717783411,8973,0.188,0.2553191489361702,0.047999999999999994
942,0.631578947368421,0.8947368421052632,0.8607594936708861,1497,6,0.5715746790842874,7025,0.252,0.30158730158730157,0.076
943,0.631578947368421,0.8421052631578947,0.9097560975609756,1717,5,0.6219445885114052,9372,0.244,0.39344262295081966,0.096
944,0.631578947368421,0.7894736842105263,0.8505154639175257,1574,4,0.5128752004055741,7240,0.164,0.2926829268292683,0.048
945,0.631578947368421,0.736842105263158,0.8403361344537815,1346,4,0.5356341722433318,6077,0.192,0.20833333333333334,0.04
946,0.631578947368421,0.6842105263157895,0.8808290155440415,1601,5,0.6060188022710665,8229,0.248,0.25806451612903225,0.064
947,0.631578947368421,0.631578947368421,0.8604651162790697,1745,5,0.5498398206911272,8436,0.204,0.17647058823529413,0.036
948,0.631578947368421,0.5789473684210527,0.8647887323943662,1634,5,0.5038438835696167,7573,0.248,0.22580645161290322,0.056
949,0.631578947368421,0.5263157894736843,0.9033078880407125,1967,4,0.5475242363253986,9947,0.22,0.3090909090909091,0.068
950,0.631578947368421,0.4736842105263158,0.9716981132075472,1275,4,0.5264535178777393,6088,0.208,0.8846153846153846,0.184
951,0.631578947368421,0.42105263157894735,0.8534031413612565,1794,5,0.5509014316270385,8873,0.16,0.3,0.048
952,0.631578947368421,0.368421052631579,0.8698224852071006,1603,5,0.5765756580086698,7726,0.164,0.4634146341463415,0.07600000000000001
953,0.631578947368421,0.3157894736842106,0.900398406374502,1267,5,0.6071741599176222,5958,0.152,0.34210526315789475,0.052
954,0.631578947368421,0.26315789473684215,0.8406593406593407,1357,5,0.4388478855509982,5716,0.168,0.30952380952380953,0.052000000000000005
