,recombine_in_vector,recombine_in_host,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
3403,0.4736842105263158,0.8421052631578947,0.7985347985347986,1326,4,0.37075180460860524,4488,0.228,0.03508771929824561,0.008
3404,0.4736842105263158,0.7894736842105263,0.8381294964028777,991,4,0.350494511145211,2950,0.188,0.0425531914893617,0.008
3405,0.4736842105263158,0.736842105263158,0.743421052631579,1130,4,0.37035711488761847,3583,0.16,0.025,0.004
3406,0.4736842105263158,0.6842105263157895,0.7307692307692307,1347,4,0.36119970745295027,4312,0.168,0.0,0.0
3407,0.4736842105263158,0.631578947368421,0.7443181818181818,1230,4,0.3589986119373389,3895,0.196,0.08163265306122448,0.016
3408,0.4736842105263158,0.5789473684210527,0.7975460122699386,1350,4,0.37487846364883404,4350,0.276,0.043478260869565216,0.012
3409,0.4736842105263158,0.5263157894736843,0.7616580310880829,926,4,0.3404223558443618,2830,0.204,0.09803921568627451,0.019999999999999997
3410,0.4736842105263158,0.4736842105263158,0.6527777777777778,1067,3,0.32903436045495393,3274,0.1,0.0,0.0
3411,0.4736842105263158,0.42105263157894735,0.7639484978540773,933,3,0.3329599799652838,2611,0.232,0.05172413793103448,0.012
3412,0.4736842105263158,0.368421052631579,0.7836734693877551,1069,4,0.34965316457246975,3255,0.224,0.05357142857142857,0.012
3413,0.4736842105263158,0.3157894736842106,0.7835051546391752,1170,4,0.3329600409087589,3603,0.176,0.045454545454545456,0.008
3414,0.4736842105263158,0.26315789473684215,0.768361581920904,1071,3,0.3388039311585201,3193,0.172,0.046511627906976744,0.007999999999999998
3415,0.4736842105263158,0.21052631578947367,0.7053571428571429,991,3,0.30019723424035294,2949,0.136,0.029411764705882353,0.004
3416,0.4736842105263158,0.1578947368421053,0.7925531914893617,1230,5,0.4138997950955119,4341,0.164,0.04878048780487805,0.008
3417,0.4736842105263158,0.10526315789473695,0.6985294117647058,1030,3,0.3385889339240268,3191,0.168,0.023809523809523808,0.004
3418,0.4736842105263158,0.052631578947368474,0.7906976744186046,1036,3,0.31614391556476507,2930,0.16,0.1,0.016
3419,0.4736842105263158,0.0,0.7857142857142857,1115,4,0.3269287538458445,3293,0.164,0.04878048780487805,0.008
3420,0.42105263157894735,1.0,0.7657142857142857,1055,3,0.32776083196693695,3242,0.164,0.0,0.0
3421,0.42105263157894735,0.9473684210526316,0.8136094674556213,1235,4,0.3879230933141012,4222,0.26,0.03076923076923077,0.008
3422,0.42105263157894735,0.8947368421052632,0.7932692307692307,1033,4,0.3475323988908141,3193,0.176,0.022727272727272728,0.004
3423,0.42105263157894735,0.8421052631578947,0.8059701492537313,1172,4,0.37623618213374654,3786,0.184,0.15217391304347827,0.028
3424,0.42105263157894735,0.7894736842105263,0.7873303167420814,1243,3,0.3381459099355425,3831,0.2,0.06,0.012
3425,0.42105263157894735,0.736842105263158,0.7721518987341772,1560,4,0.46928829717291254,6086,0.148,0.02702702702702703,0.004
3426,0.42105263157894735,0.6842105263157895,0.8282828282828283,1397,4,0.37246805072122546,4709,0.168,0.19047619047619047,0.032
3427,0.42105263157894735,0.631578947368421,0.7253886010362695,1238,4,0.3615895145904724,3976,0.216,0.018518518518518517,0.004
