,contact_rate_host_host,mutant_frac,infected_hosts,Alive
138,0.009571428571428571,0.0,0.0,False
139,0.01,0.0,0.0,False
140,0.01,0.0,0.0,False
141,0.011111111111111112,0.0,0.0,False
142,0.012222222222222223,0.0,0.0,False
143,0.013333333333333332,0.0,0.0,False
144,0.014444444444444444,0.0,0.0,False
145,0.015555555555555555,0.0,0.0,False
146,0.016666666666666666,0.0,0.0,False
147,0.017777777777777778,0.0,0.0,False
148,0.01888888888888889,0.0,0.0,False
149,0.02,0.0,0.0,False
150,0.004,0.0,0.0,False
151,0.004428571428571428,0.0,0.0,False
152,0.004857142857142858,0.0,0.0,False
153,0.005285714285714286,0.0,0.0,False
154,0.005714285714285714,0.0,0.0,False
155,0.006142857142857143,1.0,0.318,True
156,0.006571428571428572,0.0,0.0,False
157,0.007,0.0,0.0,False
158,0.0074285714285714285,0.0,0.0,False
159,0.007857142857142858,0.0,0.0,False
160,0.008285714285714285,0.0,0.0,False
161,0.008714285714285714,0.0,0.0,False
162,0.009142857142857144,0.0,0.0,False
163,0.009571428571428571,0.0,0.0,False
164,0.01,0.0,0.0,False
165,0.01,0.0,0.0,False
166,0.011111111111111112,0.0,0.0,False
167,0.012222222222222223,0.0,0.0,False
168,0.013333333333333332,0.0,0.0,False
169,0.014444444444444444,0.0,0.0,False
170,0.015555555555555555,0.0,0.0,False
171,0.016666666666666666,0.0,0.0,False
172,0.017777777777777778,0.0,0.0,False
173,0.01888888888888889,0.0,0.0,False
174,0.02,0.0,0.0,False
175,0.004,0.0,0.0,False
176,0.004428571428571428,0.0,0.0,False
177,0.004857142857142858,1.0,0.031,True
178,0.005285714285714286,0.0,0.0,False
179,0.005714285714285714,0.0,0.0,False
180,0.006142857142857143,0.0,0.0,False
181,0.006571428571428572,0.0,0.0,False
182,0.007,1.0,0.153,True
183,0.0074285714285714285,1.0,0.498,True
184,0.007857142857142858,0.0,0.0,False
185,0.008285714285714285,0.0,0.0,False
186,0.008714285714285714,0.0,0.0,False
187,0.009142857142857144,0.0,0.0,False
188,0.009571428571428571,0.0,0.0,False
189,0.01,0.0,0.0,False
190,0.01,0.0,0.0,False
191,0.011111111111111112,0.0,0.0,False
192,0.012222222222222223,0.0,0.0,False
193,0.013333333333333332,0.0,0.0,False
194,0.014444444444444444,0.0,0.0,False
195,0.015555555555555555,0.0,0.0,False
196,0.016666666666666666,0.0,0.0,False
197,0.017777777777777778,0.0,0.0,False
198,0.01888888888888889,0.0,0.0,False
199,0.02,0.0,0.0,False
200,0.004,0.0,0.0,False
201,0.004428571428571428,0.0,0.0,False
202,0.004857142857142858,0.0,0.0,False
203,0.005285714285714286,1.0,0.107,True
204,0.005714285714285714,1.0,0.017,True
205,0.006142857142857143,1.0,0.012,True
206,0.006571428571428572,0.0,0.0,False
207,0.007,0.0,0.0,False
208,0.0074285714285714285,0.0,0.0,False
209,0.007857142857142858,0.0,0.0,False
210,0.008285714285714285,0.0,0.0,False
211,0.008714285714285714,0.0,0.0,False
212,0.009142857142857144,0.0,0.0,False
213,0.009571428571428571,0.0,0.0,False
214,0.01,0.0,0.0,False
215,0.01,0.0,0.0,False
216,0.011111111111111112,0.0,0.0,False
217,0.012222222222222223,0.0,0.0,False
218,0.013333333333333332,0.0,0.0,False
219,0.014444444444444444,0.0,0.0,False
220,0.015555555555555555,0.0,0.0,False
221,0.016666666666666666,0.0,0.0,False
222,0.017777777777777778,0.0,0.0,False
223,0.01888888888888889,0.0,0.0,False
224,0.02,0.0,0.0,False
225,0.004,0.0,0.0,False
226,0.004428571428571428,0.0,0.0,False
227,0.004857142857142858,0.0,0.0,False
228,0.005285714285714286,0.0,0.0,False
229,0.005714285714285714,1.0,0.061,True
230,0.006142857142857143,0.0,0.0,False
231,0.006571428571428572,0.0,0.0,False
232,0.007,0.0,0.0,False
233,0.0074285714285714285,0.0,0.0,False
234,0.007857142857142858,1.0,0.477,True
235,0.008285714285714285,0.0,0.0,False
236,0.008714285714285714,0.0,0.0,False
237,0.009142857142857144,0.0,0.0,False
238,0.009571428571428571,0.0,0.0,False
239,0.01,0.0,0.0,False
240,0.01,0.0,0.0,False
241,0.011111111111111112,0.0,0.0,False
242,0.012222222222222223,0.0,0.0,False
243,0.013333333333333332,0.0,0.0,False
244,0.014444444444444444,0.0,0.0,False
245,0.015555555555555555,0.0,0.0,False
246,0.016666666666666666,0.0,0.0,False
247,0.017777777777777778,0.0,0.0,False
248,0.01888888888888889,0.0,0.0,False
249,0.02,0.0,0.0,False
250,0.004,0.0,0.0,False
251,0.004428571428571428,0.0,0.0,False
252,0.004857142857142858,0.0,0.0,False
253,0.005285714285714286,0.0,0.0,False
254,0.005714285714285714,0.0,0.0,False
255,0.006142857142857143,1.0,0.025,True
256,0.006571428571428572,0.0,0.0,False
257,0.007,0.0,0.0,False
258,0.0074285714285714285,0.0,0.0,False
259,0.007857142857142858,0.0,0.0,False
260,0.008285714285714285,0.0,0.0,False
261,0.008714285714285714,0.0,0.0,False
262,0.009142857142857144,0.0,0.0,False
263,0.009571428571428571,0.0,0.0,False
264,0.01,0.0,0.0,False
265,0.01,0.0,0.0,False
266,0.011111111111111112,0.0,0.0,False
267,0.012222222222222223,0.0,0.0,False
268,0.013333333333333332,0.0,0.0,False
269,0.014444444444444444,0.0,0.0,False
270,0.015555555555555555,0.0,0.0,False
271,0.016666666666666666,0.0,0.0,False
272,0.017777777777777778,0.0,0.0,False
273,0.01888888888888889,0.0,0.0,False
274,0.02,0.0,0.0,False
275,0.004,0.0,0.0,False
276,0.004428571428571428,0.0,0.0,False
277,0.004857142857142858,0.0,0.0,False
278,0.005285714285714286,0.0,0.0,False
279,0.005714285714285714,0.0,0.0,False
280,0.006142857142857143,0.0,0.0,False
281,0.006571428571428572,0.0,0.0,False
282,0.007,0.0,0.0,False
283,0.0074285714285714285,0.0,0.0,False
284,0.007857142857142858,0.0,0.0,False
285,0.008285714285714285,0.0,0.0,False
286,0.008714285714285714,0.0,0.0,False
287,0.009142857142857144,0.0,0.0,False
288,0.009571428571428571,0.0,0.0,False
289,0.01,0.0,0.0,False
290,0.01,0.0,0.0,False
291,0.011111111111111112,0.0,0.0,False
